Merilno mesto,GSRN MM,Časovna značka,Leto,Mesec,Energija A+,Energija A-,Energija R+,Energija R-,P+ Prejeta delovna moč,P- Oddana delovna moč,Q+ Prejeta jalova moč,Q- Oddana jalova moč,Blok,Dogovorjena moč,Status odčitka A+,Status odčitka A-,Status odčitka R+,Status odčitka R-,Obračunski podatek
6-80061,383111580026338459,2023-01-03T07:00,2023,1,0.3540,0.0000,,,1.4160,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T07:15,2023,1,0.3870,0.0000,,,1.5480,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T07:30,2023,1,0.6460,0.0000,,,2.5840,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T07:45,2023,1,0.7020,0.0000,,,2.8080,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T08:00,2023,1,0.5030,0.0000,,,2.0120,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T08:15,2023,1,0.7440,0.0000,,,2.9760,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T08:30,2023,1,0.4870,0.0000,,,1.9480,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T08:45,2023,1,0.1480,0.0000,,,0.5920,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T09:00,2023,1,0.1870,0.0000,,,0.7480,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T09:15,2023,1,0.2600,0.0000,,,1.0400,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T09:30,2023,1,0.2230,0.0000,,,0.8920,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T09:45,2023,1,0.1580,0.0000,,,0.6320,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T10:00,2023,1,0.1580,0.0000,,,0.6320,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T10:15,2023,1,0.0500,0.1650,,,0.2000,0.6600,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T10:30,2023,1,0.0850,0.2690,,,0.3400,1.0760,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T10:45,2023,1,0.0000,0.2700,,,0.0000,1.0800,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T11:00,2023,1,0.0880,0.0830,,,0.3520,0.3320,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T11:15,2023,1,0.0420,0.0830,,,0.1680,0.3320,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T11:30,2023,1,0.0180,0.0510,,,0.0720,0.2040,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T11:45,2023,1,0.0780,0.0010,,,0.3120,0.0040,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T12:00,2023,1,0.0290,0.0030,,,0.1160,0.0120,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T12:15,2023,1,0.0440,0.0040,,,0.1760,0.0160,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T12:30,2023,1,0.1720,0.0000,,,0.6880,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T12:45,2023,1,0.1630,0.0000,,,0.6520,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T13:00,2023,1,0.1270,0.0000,,,0.5080,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T13:15,2023,1,0.2860,0.0000,,,1.1440,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T13:30,2023,1,0.2970,0.0000,,,1.1880,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T13:45,2023,1,0.2530,0.0000,,,1.0120,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T14:00,2023,1,0.1220,0.0000,,,0.4880,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T14:15,2023,1,0.1260,0.0000,,,0.5040,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T14:30,2023,1,0.0930,0.0000,,,0.3720,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T14:45,2023,1,0.1400,0.0000,,,0.5600,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T15:00,2023,1,0.1300,0.0000,,,0.5200,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T15:15,2023,1,0.1510,0.0000,,,0.6040,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T15:30,2023,1,0.1630,0.0000,,,0.6520,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T15:45,2023,1,0.4400,0.0000,,,1.7600,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T16:00,2023,1,0.4080,0.0000,,,1.6320,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T16:15,2023,1,0.4650,0.0000,,,1.8600,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T16:30,2023,1,0.5590,0.0000,,,2.2360,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T16:45,2023,1,0.2940,0.0000,,,1.1760,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T17:00,2023,1,0.4320,0.0000,,,1.7280,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T17:15,2023,1,0.4620,0.0000,,,1.8480,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T17:30,2023,1,0.4950,0.0000,,,1.9800,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T17:45,2023,1,0.4330,0.0000,,,1.7320,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T18:00,2023,1,0.3170,0.0000,,,1.2680,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T18:15,2023,1,0.3130,0.0000,,,1.2520,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T18:30,2023,1,0.3360,0.0000,,,1.3440,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T18:45,2023,1,0.3370,0.0000,,,1.3480,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T19:00,2023,1,0.3330,0.0000,,,1.3320,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T19:15,2023,1,0.3290,0.0000,,,1.3160,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T19:30,2023,1,0.3310,0.0000,,,1.3240,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T19:45,2023,1,0.3610,0.0000,,,1.4440,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T20:00,2023,1,0.5810,0.0000,,,2.3240,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-03T20:15,2023,1,0.5240,0.0000,,,2.0960,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T20:30,2023,1,0.6000,0.0000,,,2.4000,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T20:45,2023,1,0.5870,0.0000,,,2.3480,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T21:00,2023,1,0.5250,0.0000,,,2.1000,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T21:15,2023,1,0.5890,0.0000,,,2.3560,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T21:30,2023,1,0.6300,0.0000,,,2.5200,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T21:45,2023,1,0.5150,0.0000,,,2.0600,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T22:00,2023,1,0.5310,0.0000,,,2.1240,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-03T22:15,2023,1,0.4970,0.0000,,,1.9880,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-03T22:30,2023,1,0.5310,0.0000,,,2.1240,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-03T22:45,2023,1,0.5260,0.0000,,,2.1040,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-03T23:00,2023,1,0.6340,0.0000,,,2.5360,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-03T23:15,2023,1,0.6260,0.0000,,,2.5040,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-03T23:30,2023,1,0.5690,0.0000,,,2.2760,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-03T23:45,2023,1,0.7220,0.0000,,,2.8880,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T00:00,2023,1,0.6020,0.0000,,,2.4080,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T00:15,2023,1,0.4880,0.0000,,,1.9520,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T00:30,2023,1,0.3790,0.0000,,,1.5160,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T00:45,2023,1,0.3420,0.0000,,,1.3680,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T01:00,2023,1,0.3670,0.0000,,,1.4680,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T01:15,2023,1,0.3470,0.0000,,,1.3880,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T01:30,2023,1,0.3190,0.0000,,,1.2760,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T01:45,2023,1,0.3260,0.0000,,,1.3040,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T02:00,2023,1,0.2880,0.0000,,,1.1520,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T02:15,2023,1,0.2890,0.0000,,,1.1560,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T02:30,2023,1,0.3040,0.0000,,,1.2160,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T02:45,2023,1,0.3120,0.0000,,,1.2480,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T03:00,2023,1,0.2700,0.0000,,,1.0800,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T03:15,2023,1,0.2720,0.0000,,,1.0880,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T03:30,2023,1,0.2900,0.0000,,,1.1600,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T03:45,2023,1,0.2560,0.0000,,,1.0240,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T04:00,2023,1,0.3260,0.0000,,,1.3040,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T04:15,2023,1,0.4990,0.0000,,,1.9960,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T04:30,2023,1,0.4650,0.0000,,,1.8600,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T04:45,2023,1,0.4790,0.0000,,,1.9160,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T05:00,2023,1,0.3050,0.0000,,,1.2200,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T05:15,2023,1,0.2610,0.0000,,,1.0440,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T05:30,2023,1,0.2900,0.0000,,,1.1600,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T05:45,2023,1,0.3000,0.0000,,,1.2000,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T06:00,2023,1,0.2850,0.0000,,,1.1400,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T06:15,2023,1,0.3030,0.0000,,,1.2120,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T06:30,2023,1,0.2770,0.0000,,,1.1080,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T06:45,2023,1,0.2480,0.0000,,,0.9920,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T07:00,2023,1,0.2890,0.0000,,,1.1560,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T07:15,2023,1,0.2960,0.0000,,,1.1840,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T07:30,2023,1,0.2820,0.0000,,,1.1280,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T07:45,2023,1,0.4790,0.0000,,,1.9160,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T08:00,2023,1,0.4980,0.0000,,,1.9920,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T08:15,2023,1,0.4050,0.0000,,,1.6200,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T08:30,2023,1,0.5830,0.0000,,,2.3320,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T08:45,2023,1,0.5500,0.0000,,,2.2000,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T09:00,2023,1,0.4430,0.0000,,,1.7720,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T09:15,2023,1,0.4400,0.0000,,,1.7600,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T09:30,2023,1,0.4090,0.0000,,,1.6360,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T09:45,2023,1,0.2690,0.0000,,,1.0760,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T10:00,2023,1,0.2570,0.0000,,,1.0280,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T10:15,2023,1,0.1910,0.0000,,,0.7640,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T10:30,2023,1,0.1490,0.0000,,,0.5960,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T10:45,2023,1,0.1390,0.0000,,,0.5560,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T11:00,2023,1,0.1010,0.0000,,,0.4040,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T11:15,2023,1,0.1730,0.0000,,,0.6920,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T11:30,2023,1,0.2930,0.0000,,,1.1720,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T11:45,2023,1,0.3040,0.0000,,,1.2160,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T12:00,2023,1,0.3590,0.0000,,,1.4360,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T12:15,2023,1,0.2460,0.0000,,,0.9840,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T12:30,2023,1,0.1980,0.0000,,,0.7920,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T12:45,2023,1,0.4200,0.0000,,,1.6800,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T13:00,2023,1,0.2080,0.0000,,,0.8320,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T13:15,2023,1,0.0990,0.0000,,,0.3960,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T13:30,2023,1,0.0750,0.0000,,,0.3000,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T13:45,2023,1,0.0710,0.0060,,,0.2840,0.0240,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T14:00,2023,1,0.0760,0.0000,,,0.3040,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T14:15,2023,1,0.0930,0.0000,,,0.3720,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T14:30,2023,1,0.1030,0.0000,,,0.4120,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T14:45,2023,1,0.1840,0.0000,,,0.7360,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T15:00,2023,1,0.3200,0.0000,,,1.2800,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T15:15,2023,1,0.3390,0.0000,,,1.3560,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T15:30,2023,1,0.3680,0.0000,,,1.4720,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T15:45,2023,1,0.2560,0.0000,,,1.0240,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T16:00,2023,1,0.3830,0.0000,,,1.5320,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T16:15,2023,1,0.3480,0.0000,,,1.3920,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T16:30,2023,1,0.2900,0.0000,,,1.1600,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T16:45,2023,1,0.3220,0.0000,,,1.2880,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T17:00,2023,1,0.3370,0.0000,,,1.3480,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T17:15,2023,1,0.2850,0.0000,,,1.1400,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T17:30,2023,1,0.2900,0.0000,,,1.1600,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T17:45,2023,1,0.3170,0.0000,,,1.2680,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T18:00,2023,1,0.4450,0.0000,,,1.7800,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T18:15,2023,1,0.5300,0.0000,,,2.1200,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T18:30,2023,1,0.5540,0.0000,,,2.2160,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T18:45,2023,1,0.5690,0.0000,,,2.2760,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T19:00,2023,1,0.4140,0.0000,,,1.6560,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T19:15,2023,1,0.3800,0.0000,,,1.5200,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T19:30,2023,1,0.3910,0.0000,,,1.5640,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T19:45,2023,1,0.3680,0.0000,,,1.4720,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T20:00,2023,1,0.4080,0.0000,,,1.6320,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-04T20:15,2023,1,0.4370,0.0000,,,1.7480,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T20:30,2023,1,0.7190,0.0000,,,2.8760,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T20:45,2023,1,1.1060,0.0000,,,4.4240,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T21:00,2023,1,0.5010,0.0000,,,2.0040,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T21:15,2023,1,0.7770,0.0000,,,3.1080,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T21:30,2023,1,0.5290,0.0000,,,2.1160,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T21:45,2023,1,0.5450,0.0000,,,2.1800,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T22:00,2023,1,0.5920,0.0000,,,2.3680,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-04T22:15,2023,1,0.5840,0.0000,,,2.3360,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T22:30,2023,1,0.6250,0.0000,,,2.5000,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T22:45,2023,1,0.4110,0.0000,,,1.6440,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T23:00,2023,1,0.4070,0.0000,,,1.6280,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T23:15,2023,1,0.4200,0.0000,,,1.6800,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T23:30,2023,1,0.3980,0.0000,,,1.5920,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-04T23:45,2023,1,0.4280,0.0000,,,1.7120,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T00:00,2023,1,0.3930,0.0000,,,1.5720,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T00:15,2023,1,0.3700,0.0000,,,1.4800,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T00:30,2023,1,0.4070,0.0000,,,1.6280,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T00:45,2023,1,0.3540,0.0000,,,1.4160,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T01:00,2023,1,0.4340,0.0000,,,1.7360,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T01:15,2023,1,0.4410,0.0000,,,1.7640,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T01:30,2023,1,0.4150,0.0000,,,1.6600,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T01:45,2023,1,0.3460,0.0000,,,1.3840,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T02:00,2023,1,0.5600,0.0000,,,2.2400,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T02:15,2023,1,0.5890,0.0000,,,2.3560,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T02:30,2023,1,0.6880,0.0000,,,2.7520,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T02:45,2023,1,0.7790,0.0000,,,3.1160,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T03:00,2023,1,0.8010,0.0000,,,3.2040,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T03:15,2023,1,0.4980,0.0000,,,1.9920,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T03:30,2023,1,0.5400,0.0000,,,2.1600,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T03:45,2023,1,0.5520,0.0000,,,2.2080,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T04:00,2023,1,0.5610,0.0000,,,2.2440,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T04:15,2023,1,0.5390,0.0000,,,2.1560,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T04:30,2023,1,0.3820,0.0000,,,1.5280,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T04:45,2023,1,0.4110,0.0000,,,1.6440,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T05:00,2023,1,0.4050,0.0000,,,1.6200,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T05:15,2023,1,0.3470,0.0000,,,1.3880,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T05:30,2023,1,0.3930,0.0000,,,1.5720,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T05:45,2023,1,0.3880,0.0000,,,1.5520,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T06:00,2023,1,0.3730,0.0000,,,1.4920,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-01-05T06:15,2023,1,0.3820,0.0000,,,1.5280,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-05T06:30,2023,1,0.4750,0.0000,,,1.9000,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-05T06:45,2023,1,0.4370,0.0000,,,1.7480,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-05T07:00,2023,1,0.3530,0.0000,,,1.4120,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-01-05T07:15,2023,1,0.5580,0.0000,,,2.2320,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T07:30,2023,1,0.6280,0.0000,,,2.5120,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T07:45,2023,1,0.5320,0.0000,,,2.1280,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T08:00,2023,1,0.7460,0.0000,,,2.9840,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T08:15,2023,1,0.7600,0.0000,,,3.0400,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T08:30,2023,1,0.7130,0.0000,,,2.8520,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T08:45,2023,1,0.3190,0.0000,,,1.2760,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T09:00,2023,1,0.5220,0.0000,,,2.0880,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T09:15,2023,1,0.3210,0.0000,,,1.2840,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T09:30,2023,1,0.3520,0.0000,,,1.4080,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T09:45,2023,1,0.5820,0.0000,,,2.3280,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T10:00,2023,1,0.5280,0.0000,,,2.1120,0.0000,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T10:15,2023,1,0.3190,0.0270,,,1.2760,0.1080,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T10:30,2023,1,0.0430,0.0940,,,0.1720,0.3760,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T10:45,2023,1,0.0020,0.0890,,,0.0080,0.3560,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T11:00,2023,1,0.0060,0.1040,,,0.0240,0.4160,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T11:15,2023,1,0.0000,0.4540,,,0.0000,1.8160,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T11:30,2023,1,0.0000,0.4040,,,0.0000,1.6160,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T11:45,2023,1,0.0010,0.1120,,,0.0040,0.4480,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T12:00,2023,1,0.0010,0.0660,,,0.0040,0.2640,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T12:15,2023,1,0.0040,0.1330,,,0.0160,0.5320,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T12:30,2023,1,0.0010,0.0760,,,0.0040,0.3040,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T12:45,2023,1,0.0140,0.0930,,,0.0560,0.3720,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T13:00,2023,1,0.0000,0.8910,,,0.0000,3.5640,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T13:15,2023,1,0.0000,1.0020,,,0.0000,4.0080,,,1,,,,,,Ne
6-80061,383111580026338459,2023-01-05T13:30,2023,1,0.0010,0.3870,,,0.0040,1.5480,,,1,,,,,,Ne
